id,text,type
592379737198055424,"RT @IsraelinUK: #IDF mission to #Nepal to depart at 2230 this evening. 260 strong medical, Search &amp; Rescue &amp; a full field hospital http://t…",1
592395138988539904,"RT @sewabharati: 20,000 RSS personnel with much needed medical supplies and other help the first to reach earthquake damaged zones in #Nepa…",1
592530052727832576,"#Gujarat govt to send 25,000 food packets to #Nepal | http://t.co/zIDbeEpLe8 | @InfoGujarat #Earthquake #India #InGujarat #NDMA",1
592394775094951936,RT @ShivAroor: Excellent decision. All 7 Gorkha Regiments of Indian Army to send Nepali Gorkha jawans to Nepal with medical officers to ass…,1
592379594310692864,"SGPC to Send 100,000 Parshade with 20,000 Food Packets to Nepal Immediately http://t.co/Gq1Bk67tr7",1
592544896612859905,"Earthquake: Over 2600dead in Nepal,68 in India
India sends 13military aircrafts,700NDRF personnel for relief work;1935 Indians evacuated",1
592377039522430976,"RT @PrakharSharma_: AAP Govt to send 25,000 packets of food and drinking water as immediate relief for the people of earth quake-hit Nepal …",1
592517115875168256,"RT @BBC3rdEye: Earthquake in Nepal.
Golden Temple to send 1 lac and Delhi Gurdwaras to send 25 k meals daily.
Those who share... http://t.c…",1
592392698125946880,RT @VishnuDhanuka: we can make food packets and send it to nepal 4 this logistics help required can govt help 4 this @anandibenpatel @MEAco…,1
592511396564357121,"Earthquake in 
Nepal 󾍁󾍁󾌯󾌯

GOLDEN  TEMPLE 
to send 1 Lakh
and 
Delhi  GURUDWARA's
to send 25-K 
meals  DAILY... http://t.co/ANkLuX9Zh9",1
592391220925632512,"RT @ANI_news: Will provide water, electricity and whatever required,aftershocks do come,people should not panic and be patient: Nitish Kuma…",1
592378968877105152,Ramdev joins relief work: Ramdev who was in Kathmandu for a health camp had a narrow escape from earthquake &amp; ... http://t.co/07AXvXkNYQ,1
592471118184882177,"RT TimesNow: Pak sends 2 planes with relief goods, a field hospital &amp; several paramedics, rescue workers to earthquake-hit Nepal (PTI) #Nep…",1
592541356645453825,"Nepal Earthquake: What India is doing to help: India is sending disaster-response teams, medical aid and food ... http://t.co/hNE4Eq9eQ4",1
592546301864058880,"RT @ZeeNews: LIVE: India steps up rescue ops, to send 13 military aircraft to Kathmandu; Nepal toll crosses 2300 http://t.co/fxn3CHHRU8
#ea…",1
592392763263426560,"RT @DaarubaazMehta: Delhi Govt 2 send 25k Food Packets, 25k bottles Drinking Water to Nepal immediately. AK talks n assures more help.Thx h…",1
592381240247914496,"RT @SPoonia777: As requester by PMO, India, 1st lot of food dispatched on 26th April to Nepal by @derasachasauda @Gurmeetramrahim #MSGHelpE…",1
592476844957442049,"Rescue helicopters airlift badly-injured climbers off Mount Everest, a day after an earthquake-triggered avalanche…",1
592394042253516800,"RT @ChakraNews: Hindu humanitarian group ISKCON Nepal sets Medical camps, Rescue teams &amp; Food for life for #NepalQuakeRelief  http://t.co/z…",1
592518203609370624,"Earthquake in Nepal.
Golden Temple to send 1 lakh and Delhi
Gurdwaras to send 25000 meals daily.
Those who share sardar jokes, please RT",1
592473110135214080,"@dohanews
#Qatar Redcross has sent 50,000 sets of tents for quake victims. Evening drizzle adds to victims woes. #Earthquake_In_Nepal",1
592391964194111488,RT @borgebrende: Important deployment of a field hospital from @rodekorsnorge - urgent need for health care in Nepal. Lives can be saved in…,1
592393539985608704,RT @utkhader: A medical team from Karnataka will leave 2 Nepal early morning tomorrow - 27th April 5.30 AM. from my Residence office Jayama…,1
592543024355282944,"RT @kshitizzenith: A 58-strong Chinese Government
Medical Team arrived in 
# Nepal
# earthquake .",1
592530208579686400,"RT @thehimalayan: NEA supplying electricity 
- http://t.co/K1Z2w0RhEr
#Nepal #NepalQuake #Earthquake",1
592388351631568896,"Nepal quake: DSGMC, SGPC to send 25,000 food packets every day to Kathmandu - The Economic Times http://t.co/Ym1QXL6ScU",1
592388014938005504,RT @namgayzam: #Bhutan 's small but not small enough to not be able to help our neighbour. His Majesty sends 52 member team with medical st…,1
592524503617404929,RT @vrhelpinghands: #earthquake #dont #panic Call for Help Use 1st Helplines App at http://t.co/vZaZuEYM14  #Hospitals #emergency #blood n …,1
592389040147542017,"RT @meezanmdchand: Kudos DealhiGovt ! ""Delhi to send food packets, drinking water to Nepal - The Economic Times - http://t.co/3F2LBMzx8t … …",1
592375107860996097,"Delhi govt to send food packets, drinking water to Nepal - Zee News: Delhi govt to send food… http://t.co/kPlUGjG5aS",1
592543355210321920,RT @DivyaSoti: India sending UAVs to map the destruction caused by the earthquake in Nepal http://t.co/1dffHc8ktO,1
592394729469317120,"In the news: 20,000 RSS volunteers sent for rescue work in Nepal. Hope they carry their food, water and toilet.",1
592393472839196672,"We are collecting Medicines, Tents, Water Bottles , Biscuit Packets, for Nepal. We are sending all matterial with... http://t.co/jJTZm0j6FN",1
592393075189657600,RT @RamraoKP_: #ArtOfLiving centre in Nepal providing food relief and shelter Organising Blood Donation. http://t.co/IHDwdwS0sk #IndiaWithN…,1
592520896364949505,"RT @meetpatel125: Earthquake in Nepal.Golden Temple to send 1lac and Delhi Gurdwaras to send 25k meals daily
Those who share sardarjokes,pl…",1
592379938793095168,"RT @komalinsan25: #MSGHelpEarthquakeVictims
16000packed food hs alrdy been dispatched to Nepal by @Gurmeetramrahim g,although demand ws of …",1
592389046913007616,"RT @ndtv: Nepal earthquake: DSGMC, SGPC to send 25,000 food packets every day to Kathmandu http://t.co/KMVuvHL8Lh http://t.co/w9w5EypllB",1
592464937219452928,"RT gandhi_pv ""India sending UAVs to map destruction #Nepal #EarthQuake http://t.co/GPU1OhkC8f""",1
592376200070324225,RT adgpi: All 7 Gorkha Regts planning to send Nepali Gorkha Jawans to Nepal with Medical Officers to further assist the operations. #NepalE…,1
592513064617922561,RT @srilankaglobal: #SriLanka #Army #Navy #AirForce and civil #Medical team sent to #Kathmandu #Nepal for #earthquake relief on Sunday. htt…,1
592379519350087681,"India's big effort for relief &amp; rescue in Nepal-13 planes load of stuff-medicines, water, blankets, tents, food. Ten choppers, 10 NDRF teams",1
592375455115677697,"RT @manaman_chhina: Field Hospital capable of operating in extreme situations being airlifted to Nepal from Agra by IL 76
@IndianExpress ht…",1
592486865535520768,RT @ArtofLivingABC: Distributing food in Tudikhel - Relief work for Nepal #earthquake by #ArtofLiving @SriSri  https://t.co/HbHT4x7umU,1
592379281008820224,"RT @WHO: WHO handed over 4 emergency health kits of meds &amp; med supplies,USD 175k to the Min of Health #Nepal #NepalEarthquake https://t.co/…",1
592496723664052224,"Bihar govt sending 10 buses from Muzaffarpur today to evacuate earthquake victims in Pokhra, Nepal. Will be brought to Raxaul from Pokhra.",1
592529185588948993,"Golden Temple to send 1 lac and Delhi Gurdwaras to send 25 k meals daily. Those who share sardar jokes, note this. #Respect #earthquake",1
592390065281585154,"RT @DrShaanemeet: #MSGHelpEarthquakeVictims 
As per the requirements raised by government, 16000 packed food has already been dispatched to…",1
592377841251012608,"RT @insan_guruka: @aboutGandhi #MSGHelpEarthquakeVictims 
2000 Volunteers of @derasachasauda will go to Nepal with Food, Medicines, Clothes…",1
592379318744981505,"RT @NorbuWangchukTG: Bhutan joins the Nepal relief operations with 31 member medical team of surgeons, nurses and technicians upon the Roya…",1
592393013843795968,"RT @HariNYT: India 10 NDRF teams, 400 ppl, in Nepal r equipped with sniffer dogs, steel&amp; concrete cutters, sensors to detect dead/alive, fi…",1
592394238320447488,"RT @ITwingDSS: As per the requirements raised by PMO,First lot of 16000 packed food has been sent to Nepal in the mrng under @Gurmeetramrah…",1
592534117738270720,RT @amritabhinder: Sikh bodies to send 'langar' for Nepal earthquake victims  http://t.co/FsubiURG7R,1
592391585255530498,"RT @DheerajGbc: Shiromani Gurudwara Prabandhak Commitie will send 25000 food packets from today to #Nepal
#IndiaWithNepal http://t.co/sLdiz…",1
592380080636104704,"RT @gloryatanycost: Indian Army Medical Team
Medical equipment being loaded onto an IAF C-17 earlier today, sent to Nepal.",1
592393742767628288,"RT @TimesNow: Rajasthan CM announces 10,000 relief kits including food packets, plastic sheets, medicines, water bottles &amp; blankets to be s…",1
592478202473287680,"Yogi Adityanath: #earthquake affected can take shelter in Gorakshnath Temple, accommodation, food, medical help at Gorakhsnath Hospital.",1
592386421630967808,"Operation Maitri in full swing
PM @narendramodi : We will wipe Nepal's tears
Food,Medical Aid reaches Nepal http://t.co/YBocCZJ0H1",1
592380476427468800,Ambulance and Police Emergency Helpline numbers in nepal. http://t.co/qSOvFir482,1
592390583185907712,"RT @vip_tahir: Delhi Govt to send 25,000 packets of food and drinking water as immediate relief for the people of earth quake-hit Nepal #In…",1
592381687478235136,"RT @VOISRAEL: Over 260 Israeli aid-workers, full field hospital are en-route 2 #Nepal
@RaoulWootliff reports http://t.co/Yb8bEF6nSC http://…",1
592527731327401984,"RT @DeshGujarat: Gujarat ready to send medical teams,structural eng having experience of post-earthquake work http://t.co/yl8muSvULM http:/…",1
592548743204962304,"For blood requirements in Kathmandu
Contact Mr. Adhikari 00977-9862005225 #earthquake #indiawithnepal",1
592503079871741952,"Earthquake in #Nepal
Golden Temple send 1 lac and Delhi Gurdwaras send 25k meals daily.

Those who share sardar jokes,please share this too",1
592540629860646914,RT @WSJ: Nepal earthquake: India and China send rescue teams to Himalayan nation http://t.co/JV67WCCxH4 http://t.co/xhu1PI0AM5,1
592386580259610624,"RT @DeshGujarat: We all donated blood,our counters offering food, water.Our tent/toilets useful to sufferers:Baba Ramdev in Nepal(ANI) http…",1
592376177186091008,"@kiran_patniak Now #Delhi Govt is sending 25,000 packets of food &amp; 25,000 pouches of drinking water to Nepal.",1
592560942979756034,"RT @Sinceere_Angel: #Earthquake in Nepal~ Golden Temple to send 1 Lakh meals &amp; Delhi Gurudwaras to send 25k meals daily
#Respect to Sikhism",1
592562912293621760,YGGNRD-Nepal helping Earthquake displayed people by erecting tents &amp; providing drinking water@ in Nepal #GNRD #YGGNRD http://t.co/NiQxP9p43O,1
592586598518235136,"Earthquake in Nepal.
Golden Temple to send 1 lac and Delhi Gurdwaras to send 25 thousand meals daily.

Those who... http://t.co/hAzOneJo4y",1
592586955730210816,"India is showing the true brotherhood with nepal... by helping the victims of earthquake
 by sending all facilities,doctors rescue teams.",1
592590038623354881,RT @EconomicTimes: Pak sends 2 planes with relief goods and several paramedics &amp; rescue workers to earthquake-hit #Nepal (PTI),1
592594537232629760,"RT @thehimalayan: NEA supplying electricity 
- http://t.co/K1Z2w0RhEr
#Nepal #NepalQuake #Earthquake",1
592569607329697794,#SGPC sending langar twice a day to over one lakh Earthquake victims in Nepal #NepalEarthquake http://t.co/oaUCx1xGwR,1
592607636459225088,ISKCON Katmandu Distributes Food to the Earthquake Victims | ISKCON TRUTH http://t.co/5hk4GPgW7R,1
592588167104036865,"RT @join2manish: Golden Temple sending 1 Lakh &amp; #Delhi #Gurdwaras 25K meals daily to #Nepal in #earthquake affected areas
#NepalEarthquake
…",1
592585807346597888,"RT @mejayxoxo18: The #BloodBank of #Bhairahawa says it has enough blood &amp;rejects any #BloodDonation and tells us to be in stand by..!!
#Ear…",1
592621963530539009,"Nepal Earthquake Relief 
Surgical Material &amp; Medicines

From : 
Dr. Sachin Sharma
Medical Director (Gopal... http://t.co/djDEIKZqee",1
592611626559229953,"Earthquake in Nepal.
Golden Tmp to send 1 lac and Del Gurdwara to send 25 k meal daily.

Those who share sardar jokes,   please share this 2",1
592576416266366976,Nepal Earthquake : Medical team sent to Nepal from Himachal: Union Health and Family Welfare Minister JP Nadda... http://t.co/91lzuwOPfm,1
592607368812236800,"Earthquake: 4 NDRF teams sent to Bihar and 1 NDRF team operation in UP, says Rajnath Singh http://t.co/fPxxgo8Tm2",1
592562250189295616,Lunger sent to Nepal for Earthquake victims by Akali Dal Badal ( D.S.G.M.C.) through indian air force air craft today 3000 packets,1
592614462965714944,"RT @sodhi71: @BeingReva TOI : Earthquake in Nepal.
Golden Temple to send 1 lac and Delhi Gurdwaras to send 25 k meals daily.",1
592575313298595841,"RT @fingkisher: Golden Temple, Amritsar to send 1 lakh meals to #Nepal everday. #Earthquake",1
592588105271484416,RT @mlkhattar: Deeply shocked over the loss of lives and property in the massive earthquake that hit Nepal. Govt. airlifting 20000 food pac…,1
592552943125041152,"Nepal Earthquake.Golden Temple to send 1 lac &amp; Delhi Gurdwaras to send 25 k meals daily.Those who share sardar jokes,please share this too.",1
592615081138999297,@Dabangg_Salman_ Golden Temple will send 1 Lakh Food Packages Daily to #Nepal to aid #Earthquake Victims :) :)...,1
592565397037182977,CSR from CG. The victims of Earthquake at KTM valley can contact  CG for needs. Thanks CG! http://t.co/bfDz9BCahn,1
592569341452767232,"Golden Temple to send 100,000 and Delhi Gurdwaras to send 25,000 meals daily to Nepal in earthquake affected areas. 
#earthquake #Nepal",1
592579854916128768,"Sikh Organization To Send 100,000 Food Packets to Earthquake hit-Nepal from the Golden Temple.. #WaheguruWaheguru",1
592616874187292672,New post: TIMES NOW onboard IAF rescue mission chopper - Nepal Earthquake 2015 http://t.co/10YtN2MwCF,1
592609666309296128,"RT @vasudevan_k: Earthquake in Nepal.
Golden Temple to send 1 lac &amp; Delhi Gurdwaras - 25 k meals daily.

Those who share sardar jokes, pls …",1
592555718617632768,"RT @MSF_USA: MSF sending 8 teams to assist victims of the #Nepal #earthquake, including highly skilled emergency surgical teams http://t.co…",1
592623475736465409,"RT @AyushGooner10: 48 hours after the first earthquake, power is back in some parts and some semblance of normalcy returns. Long road to re…",1
592628242831450112,"Heartly thanks to the nepal army they are really doing well on rescue,providing biscuits n water &amp; recovering damage done by #earthquake !!",1
592572849300250624,"RT @AskAnshul: Golden Temple to send 100,000 n Delhi Gurdwara will be sending 25,000 meals daily for Nepal Earthquake victims, thank u ever…",1
592640685100019712,"RT @AnupKaphle: ""The Nepali Army itself has only one big helicopter.""

@KundaDixit on #Nepal earthquake is a must read. http://t.co/osh7me7…",1
592588449619648512,"Kirana shop in #lagankhel is opened whole day, plz get your food supplies there. #earthquake #nepalquake",1
592607880450215936,RT @DDNewsLive: #Earthquake Control room:  Ministry of External Affairs helpline numbers- http://t.co/rnMV5IVyOi,1
592619075957870592,2 Truck of relief material send to earthquake victims | Sirsa: http://t.co/3eWaePLwb2 via @YouTube,1
592615434207264768,"King Mika Singh: Earthquake in Nepal.
Golden Temple to send 1 lac and Delhi Gurdwaras to send 25 k meals daily. I’m… http://t.co/ttJgVid9wR",1
592611676383358976,"RT @Sinceere_Angel: #Earthquake in Nepal~ Golden Temple to send 1 Lakh meals &amp; Delhi Gurudwaras to send 25k meals daily
#Respect to Sikhism",1
592610036033015808,"Breaking News:- ISKCON Katmandu Distributes Food to the Earthquake Victims: ISKCON News: On April 25th, a mass... http://t.co/JgDFbN5fZt",1
592579482407424000,RT @BJPLucknowBJP: Free Food And Accommodation For #Earthquake Victims at Gorakhnath Temple @yogi_adityanath http://t.co/q2Iv9mctxU,1
592580495239589888,RT @Searchahome: To help earthquake victims in Nepal Golden Temple to send 1 lakhs meals packet daily http://t.co/gdZpboImpa,1
592573407687942144,"RT @ankitghost869: Earthquake 

Golden Temple send 1 lakh and Delhi Gurdwaras to send 25000 meals.

Those who share sardar jokes,   please …",1
592624358847164416,Earthquake in Nepal. Golden Temple 2 send 1 lac and Delhi Gurdwaras 2 snd 25 k meals daily.dos who share sardar jokes please share this too.,1
592613335033466880,"RT @msgs_one: Earthquake in Nepal.. 

Golden Temple to send 1 lakh Meals and Delhi Gurdwaras to send 25000 meals daily. 

Those... http://t…",1
592575170075893761,"Best Example of #Humanity #Golden #Temple to send 100,000 food packets to #earthquake hit #NepalEarthquake #Respect #GodIsGood",1
592579402367631360,New post: Ground report from outside KMC hospital camp - Nepal Earthquake 2015 http://t.co/UFvMMVPd7s,1
592614208459550720,"@Swamy39 Earthquake in Nepal.
Golden Temple to send 1lac &amp; Delhi Gurdwaras-25k meals daily.
Those who share srdar jokes, pls share this too.",1
592611013364686848,"RT @aworas: Golden Temple to send 100,000 and Delhi Gurdwaras to send 25,000 meals daily to Nepal in earthquake affected areas.",1
592641402380505089,RT @ibtimes_india: Earthquake: Ten Karnataka Doctors Leave for Nepal from Bengaluru http://t.co/FlbLxX1BHP,1
592581358775599105,RT @sewabharati: #SewaBharati #Varanasi will be sending 'Relief Material' &amp; Medical Help. More Info awaited ... #Earthquake #NepalEarthquak…,1
592580103969722368,"RT @TurkishPolitics: The Turkish Red Crescent initially sent 1,000 blankets and hundreds of food packages to the earthquake region.",1
592564683682422784,"#Earthquake in Nepal: Golden Temple to send 1 lac &amp; Delhi Gurdwaras 2 snd 25 k meals daily. Those who share sardar jokes, kindly share this",1
592588882530705408,"""Help for gorkha's earthquake victims""

We are Collecting foods,warm clothes,blankets and mineral waters to... http://t.co/I5zej08Q0J",1
592577300287229952,@prajjwalpanday our #earthquake kit was stocked already with food + water! shops are open now and we will be picking up more supplies.,1
592556996752056320,"RT @mejayxoxo18: The #BloodBank of #Bhairahawa says it has enough blood &amp;rejects any #BloodDonation and tells us to be in stand by..!!
#Ear…",1
592610355823554560,RT @WSJ: Nepal earthquake: India and China send rescue teams to Himalayan nation http://t.co/JV67WCCxH4 http://t.co/xhu1PI0AM5,1
592637510523564032,"RT @premx555: #Earthquake in #Nepal.
#Golden Temple to send 1 Lakh and #Delhi Gurudwaras to send
25 K meals daily.

""Hats off... http://t.c…",1
592604383046578176,Canada sending disaster response teams to earthquake-stricken Nepal http://t.co/hPtmBx9xYZ,1
592619730608861184,King Mika Singh: Earthquake in Nepal. Golden Temple to send 1 lac and Delhi… http://t.co/t3IOHerZkB | TweetsNow.in http://t.co/nOfnDy1Ylx,1
592616985307062272,New post: Latest report from Kathmandu bus terminal - Nepal Earthquake 2015 http://t.co/uzXibcN8fg,1
592549944751337472,"SGPC will send 100,000 food packets to #Nepal #Earthquake victims #Kathmandu https://t.co/Oymi0eeEW6
#IndiaWithNepal http://t.co/ukx65PzJqV",1
592579896087449600,"RT @aahanasharma11: Trucks carrying relief material for the earthquake victims sent by DSS
#MSGHelpEarthquakeVictims http://t.co/o24t2pxEsG",1
592616054712479744,RT @girirajsinghbjp: At Darbhanga Medical collage hospital ..assured best of help to Earthquake victims http://t.co/lQsit3dmzx,1
592581592515612672,"RT @tatadocomo: To extend our support to the rescue efforts post the earthquake, we are reducing the call charges to Nepal to 1p/sec for th…",1
592608596279435264,RT @AnupamkPandey: Medical Practitioners wishing to go to Nepal and other earthquake affected areas for medical assistance =&gt; hinduheartorg…,1
592599375387328513,RT @DivyaSoti: India sending UAVs to map the destruction caused by the earthquake in Nepal http://t.co/1dffHc8ktO,1
592566314855735296,"To help victims of Earthquake in Nepal,  Golden Temple to send 1 lac and Delhi Gurdwaras to send 25000 meals... http://t.co/cTD6lHND7I",1
592579309899948032,"RT @AskAnshul: Golden Temple to send 100,000 n Delhi Gurdwara will be sending 25,000 meals daily for Nepal Earthquake victims, thank u ever…",1
592616549791506432,"#Delhi #Sikh body sends 25,000 #food packets to #Nepal | http://t.co/b3roO2Ucgo | #India #Earthquake #infoblazeIND",1
592578762992025600,"RT @ankitghost869: Earthquake 

Golden Temple send 1 lakh and Delhi Gurdwaras to send 25000 meals.

Those who share sardar jokes,   please …",1
592618355191730177,"#Chaudhary #Group providing #Wai-Wai noodkes, other foods and #medical services to #earthquake disaster victims https://t.co/fMJqr9XnTH",1
592575816250183680,"RT @cctvnews: A Chinese medical team stationed in #Nepal, will join earthquake rescue and relief work. #NepalEarthquake http://t.co/baJwp0V…",1
592632199729537024,New post: IAF chopper evacuates survivors - Nepal Earthquake 2015 http://t.co/4Z2y1cSIph,1
592627440129703936,"Nepal earthquake at 11:56 am, modi called meeting on 3:00 pm a plane with relief material ..food, waterbottles landed at 6PM #ThankYouPM",1
592576545132126208,"RT @harshitdalal1: #Earthquake in Nepal 🌍 

#Goldentemple to send 1 lakh &amp; #Delhi Gurudwaras to send 25 k langar meals daily",1
592571302566764544,"RT @TurkishPolitics: The Turkish Red Crescent initially sent 1,000 blankets and hundreds of food packages to the earthquake region.",1
592605903246921728,"RT @drspagarwal: Indian #RedCross offers #blood units,Tents,#WatSan Units,family packs etc. to earthquake victims in Nepal.picture still ev…",1
592637788681424896,"RT @karanzeus: Best Example of #Humanity #Golden #Temple to send 100,000 food packets to #earthquake hit #NepalEarthquake #Respect #GodIsGo…",1
592634239411101696,"@MarjannaBergman:#UNHCR immediately transferring11,000 plastic sheets&amp;4,000 solar lamps fm our stocks2help in #Nepal #earthquake v @Refugees",1
592584989092421632,"Coca-Cola, Dean Kamen: Donate Water Filtration System (Slingshot) to Nepal aftermath Earthquake disaster http://t.co/scASFVc7cJ via @Change",1
592597055241134080,4 NDRF teams have been sent to Bihar and 1 NDRF team operation in UP: @HMOIndia Rajnath Singh in LS #earthquake http://t.co/KNYygiT3VL,1
592578085922320384,"#Earthquake in Nepal
Golden Temple to send 1 lac n Delhi Gurdwaras to send 25 k meals daily
Those who share sardar jokes,plz share this too.",1
592583720827228160,"Earthquake in #Nepal.
Golden Temple to send 1 Lac and Delhi
Gurdwaras to send 25 k meals daily.
Those who love to... http://t.co/3laQsMrgWr",1
592557120505024512,"Earthquake in Nepal.
Golden Temple to send 1 lac &amp; Delhi Gurdwaras to send 25 k meals daily.Those who share sardar jokes,    share this 2",1
592613706875305984,"RT @MikaSingh: Earthquake in Nepal.
Golden Temple to send 1 lac and Delhi Gurdwaras to send 25 k meals daily. I'm proud to be Sikh.",1
592579789745033216,"RT @meetpatel125: Earthquake in Nepal.Golden Temple to send 1lac and Delhi Gurdwaras to send 25k meals daily
Those who share sardarjokes,pl…",1
592580850971123713,"RT @fingkisher: Golden Temple, Amritsar to send 1 lakh meals to #Nepal everday. #Earthquake",1
592579617749278721,"RT @R8RaVi: Earthquake in Nepal.
Golden Temple to send 1lac&amp;Delhi Gurdwaras to send 25 k meals daily.

Those who share sardar jokes, plz sh…",1
592629652818034688,"Doctors say there is enough manpower but less beds, OPDs and medicines in the hospital #TraumaCenter #KTM #earthquake",1
592756205627547649,"RT @SouleFacts: Gud job by---&gt;@RaviNepal, has put together a list of places to get food, water and shelter in Kathmandu. http://t.co/kyycTw…",1
592857631053742084,For earthquake hit #Nepal @WHO gives emergency health kits &amp; funds http://t.co/DOlKPPcNLv #QuakeReliefNepal,1
592757889535737860,RT @ArtOfLivingNow: Today our volunteers distributed food to more than 1500 earthquake affected people at #ArtofLiving center at Raxaul #Ne…,1
592722367044067330,The world kept making sardar jokes...and the same people from the golden temple sent out 1 lakh food packets for the earthquake survivors..,1
592742297562910720,"Earthquake in Nepal. Golden Temple to send 1 lac and Delhi Gurdwaras to send 25000 meals daily.

Those who only... http://t.co/Wa2eIXi6yN",1
592713738903498752,"RT @sharmileee: #earthquake nepal 
Golden Temple to send 1 lac and Delhi Gurdwaras to send 25 k meals daily.
Yes Hats off to them. We salut…",1
592728121192882176,3Novices:Nepal Earthquake: Choppers Rescue Climbers Stranded at High Altitude on Mount Everest http://t.co/WWDYa682BC Climbers stranded f…,1
592729856145764353,Punjab Deputy CM Sukhbir Badal sends off first lot of Langar to earthquake victims in Nepal.,1
592726938281766912,Nepal Earthquake: Choppers Rescue Climbers Stranded at High Altitude on Mount Everest: Climbers stranded for t... http://t.co/TneuCiGpFv,1
592730173566537728,"Earthquake in Nepal.
Golden Temple to send One Lac and Delhi Gurudwaras to send 25 Thousand Meals Daily.
Those... http://t.co/VH4gATKD1X",1
592890208611348480,inside the bus to travel home town. Big no. of travellers for 15 hrs bus journey #NepalEarthquake #earthquake http://t.co/reITyxihHF,1
592643848385335296,"RT @CNNChristabelle: South Korea is sending a 40-person disaster response team to #Nepal to help with the aftermath of the earthquake, fore…",1
592751043164938240,"RT @SouleFacts: Gud job by---&gt;@RaviNepal, has put together a list of places to get food, water and shelter in Kathmandu. http://t.co/kyycTw…",1
592735062422093825,@manipaluni is participating in the Nepal earthquake rescue efforts through its medical college in Pokhara. http://t.co/AyQaEGkv0a,1
592666086690189313,"*Earthquake in Nepal*
Golden Temple to send 1lac &amp; Delhi Gurdwaras 25 k meals daily.
Those who share sardar jokes, pls share this too...",1
592648262315876353,Sukhbir Badal sends off first lot of Langar to earthquake victims in Nepal - %CTAGS% - http://t.co/UoJ1lNlntU http://t.co/szvvy3Td69,1
592714602686853121,"RT @gauravsuman2: Earthquake in Nepal Golden Temp
to send1lac &amp;Delhi Gurdwaras
to send25k meals daily.Those who
share sardar jokes,pls shar…",1
592687900812259328,IAF helicopters crew on rescue mission in remote areas give their own rations to earthquake victims. Good gesture but much more needed.,1
592706746663182336,"I posted 17 photos on Facebook in the album ""Earthquake: Bihar govt sends 10, 000 food packets to Nepal"" http://t.co/dhnR4nNTtz",1
592767310441652224,"WHO gives emergency health kits, funds to earthquake-hit Nepal: ""Within hours of the… http://t.co/iA6hhqwGSo SPS®",1
592698989507715075,RT @Refugees: UNHCR rushes plastic sheeting and solar-powered lamps to Nepal earthquake survivors http://t.co/F9yjBlMCIB http://t.co/nxid8r…,1
592706426897838081,"RT @AAPYouthwing: #Delhi Govt has decided to send 25,000 packets of food &amp; 25,000 pouches of drinking water as relief for the people of ear…",1
592695963950686208,"3Novices:Nepal Earthquake: Experts from AIIMS, Safdarjung Hospital to Assess Health Situation http://t.co/T10TCNgck3 The Health Ministry …",1
592648479077314560,"RT @Mr_Blackberrian: Earthquake 
Golden Temple send 1lakh n Delhi Gurdwaras to send 25000 meals.
Those who share sardar jokes, please share…",1
592729954556710914,3Novices:Nepal Earthquake: India to Ply Buses to Evacuate its Nationals http://t.co/BnAWPEVB0t India will start bus services from Kathman…,1
592749801860681730,"RT @News18Bihar: Earthquake: 4 NDRF teams sent to Bihar and 1 NDRF team operation in UP, says Rajnath Singh http://t.co/fPxxgo8Tm2",1
592682158814339072,"RT @sacchin1982: Nepal Earthquake Relief Surgical Material &amp; Medicines, Dr. Sachin Sharma ,Gopal Hospital, AAM AADMI PARTY, Ghaziabad http:…",1
592776884838072322,RT @Refugees: UNHCR rushes plastic sheeting and solar-powered lamps to Nepal earthquake survivors http://t.co/F9yjBlMCIB http://t.co/nxid8r…,1
592684009563549696,Earthquake Nepal: Indian Army takes up major rescue and relief oepration http://t.co/eCnoU9FhmC,1
592894367137996801,"Money has been utilized buying Medicines, water bottle etc to reach the victims of Earthquake. Also some money will be deposited to PM fund.",1
592908211503652864,Nepal Earthquake: Pvt Nepalese Helicopter Helps IAF In Rescue Operation: http://t.co/J2aGSNqEuA via @YouTube,1
592670897477165059,PGVS and Christian aid relief team in Gorkha district of Nepal. Arrived with in 24 hours of earthquake and provided WASH and first aid.,1
592691337167777794,RT @NanduChitnis: IAF Chopper pilots flying dangerous missions in remote areas in Nepal to save lives. Very professional. #Nepal #earthquake,1
592742518996869120,Guj govt in cooperation with citizens &amp; voluntary orga. will send 25K food packets to Nepal earthquake sufferer in coordination with NDMA,1
592838751556087808,RT @LondonFire: A specialist team has been sent to #Nepal to help with #earthquake search and rescue efforts http://t.co/0bMwudRayf http://…,1
592709281696391169,"#Indian helicopters, #Israeli #hospitals and #Malaysian medics: How the #world is coming to #Nepal’s aid http://t.co/xPEH94nlEk #earthquake",1
592683279188361217,RT @ModiBharosa: National disaster helpline number 1078 made operational. People can dial using STD code 011 i.e. 011-1078 #ThankYouPM #ear…,1
592732853319901184,Helping earthquake victims by supplying mineral water from Gurkha Beverages (Dipak Lama) with help of Kusum Giri... http://t.co/mVm43CxAQG,1
592886564746846208,3Novices:US Air Force Transports Rescue Teams for Nepal Earthquake Recovery http://t.co/WZZz9RhcZ1 The U.S. sent additional rescue teams …,1
592760969010487297,"WHO gives emergency health kits, funds to earthquake-hit Nepal: ""Within hours of the tragedy, WHO disbursed me... http://t.co/dfRH3hkoXX",1
